,raceId,driverId,constructorId,grid,positionOrder,statusId,year,constructorPower,constructorForm,driverPerformance
14215,585,300,76,26,17,3,1975.0,,,
14216,585,290,56,24,19,3,1975.0,1.5268514086339717,,
14217,585,172,3,19,\N,6,1975.0,1.5268514086339717,0.51616957746698,
14218,585,295,57,0,\N,81,1975.0,,,
14219,585,299,74,0,\N,81,1975.0,,,
14220,586,199,34,10,1,1,1975.0,1.5268514086339717,3.0562390832933315,
14221,586,250,34,2,\N,22,1975.0,1.5268514086339717,3.0562390832933315,1.0
14222,586,172,3,15,2,1,1975.0,1.5268514086339717,0.9797621139807148,
14223,586,270,3,20,\N,3,1975.0,1.5268514086339717,0.9797621139807148,1.0
14224,586,182,6,1,3,1,1975.0,3.0562390832933315,5.000164300340007,
14225,586,223,6,5,\N,5,1975.0,3.0562390832933315,5.000164300340007,
14226,586,252,202,16,4,1,1975.0,1.5268514086339717,1.3043673819053694,
14227,586,197,202,12,\N,27,1975.0,1.5268514086339717,1.3043673819053694,1.0
14228,586,178,75,21,5,1,1975.0,1.5268514086339717,0.6232802959048005,
14229,586,294,75,17,\N,3,1975.0,1.5268514086339717,0.6232802959048005,
14230,586,298,57,24,6,1,1975.0,,0.4077657621496245,
14231,586,275,37,25,7,1,1975.0,0.8505550881170205,0.7333619496011154,1.0
14232,586,233,37,7,\N,5,1975.0,0.8505550881170205,0.7333619496011154,
14233,586,230,37,11,\N,22,1975.0,0.8505550881170205,0.7333619496011154,1.0
14234,586,288,37,19,\N,27,1975.0,0.8505550881170205,0.7333619496011154,
14235,586,229,64,23,8,1,1975.0,1.3043673819053694,1.8268815547508408,
14236,586,231,64,9,\N,36,1975.0,1.3043673819053694,1.8268815547508408,
14237,586,221,25,4,9,11,1975.0,2.273518167203879,1.5268514086339717,
14238,586,222,25,3,\N,3,1975.0,2.273518167203879,1.5268514086339717,
14239,586,207,73,13,10,60,1975.0,0.4077657621496245,0.8505550881170205,
14240,586,290,56,22,\N,5,1975.0,1.5268514086339717,,
14241,586,224,1,8,\N,22,1975.0,5.000164300340007,2.273518167203879,
14242,586,200,1,6,\N,3,1975.0,5.000164300340007,2.273518167203879,1.0
14243,586,187,32,14,\N,22,1975.0,1.8268815547508408,1.1276580727581926,
14244,586,238,32,18,\N,8,1975.0,1.8268815547508408,1.1276580727581926,
14245,586,245,74,0,\N,81,1975.0,,,
14246,587,230,37,8,1,1,1975.0,0.8505550881170205,1.1276580727581926,
14247,587,275,37,21,17,13,1975.0,0.8505550881170205,1.1276580727581926,
14248,587,233,37,4,\N,3,1975.0,0.8505550881170205,1.1276580727581926,1.0
14249,587,288,37,20,\N,3,1975.0,0.8505550881170205,1.1276580727581926,
14250,587,231,64,2,2,1,1975.0,1.3043673819053694,1.8268815547508408,1.0
14251,587,239,64,17,13,11,1975.0,1.3043673819053694,1.8268815547508408,1.0
14252,587,229,64,26,\N,10,1975.0,1.3043673819053694,1.8268815547508408,
14253,587,252,202,15,3,1,1975.0,1.5268514086339717,1.3043673819053694,
14254,587,200,1,9,4,1,1975.0,5.000164300340007,2.273518167203879,1.0
14255,587,224,1,3,9,11,1975.0,5.000164300340007,2.273518167203879,
14256,587,238,32,13,5,1,1975.0,1.8268815547508408,0.9797621139807148,
14257,587,205,32,22,\N,3,1975.0,1.8268815547508408,0.9797621139807148,1.0
14258,587,182,6,1,6,1,1975.0,3.0562390832933315,5.000164300340007,
14259,587,223,6,5,7,1,1975.0,3.0562390832933315,5.000164300340007,
14260,587,222,25,10,8,11,1975.0,2.273518167203879,1.5268514086339717,
14261,587,221,25,7,11,11,1975.0,2.273518167203879,1.5268514086339717,
14262,587,187,63,18,10,11,1975.0,0.6232802959048005,0.29222095080031146,
14263,587,278,57,23,12,11,1975.0,,0.4077657621496245,
14264,587,295,57,27,\N,62,1975.0,,0.4077657621496245,
14265,587,199,34,11,14,11,1975.0,1.5268514086339717,3.0562390832933315,
14266,587,250,34,6,\N,5,1975.0,1.5268514086339717,3.0562390832933315,
14267,587,294,75,16,15,11,1975.0,1.5268514086339717,0.6232802959048005,
14268,587,243,75,25,16,12,1975.0,1.5268514086339717,0.6232802959048005,
14269,587,172,3,12,\N,64,1975.0,1.5268514086339717,0.8505550881170205,
14270,587,303,3,28,\N,5,1975.0,1.5268514086339717,0.8505550881170205,1.0
14271,587,197,203,14,\N,98,1975.0,1.5268514086339717,,
14272,587,276,66,24,\N,5,1975.0,1.1276580727581926,0.1568613713932626,
14273,587,207,73,19,\N,3,1975.0,0.4077657621496245,0.7333619496011154,
14274,587,245,74,0,\N,81,1975.0,,,
14275,587,290,56,0,\N,81,1975.0,1.5268514086339717,,
14276,588,223,6,2,1,1,1975.0,3.0562390832933315,5.000164300340007,1.0
14277,588,182,6,1,3,1,1975.0,3.0562390832933315,5.000164300340007,1.0
14278,588,224,1,3,2,1,1975.0,5.000164300340007,2.273518167203879,
14279,588,200,1,5,\N,3,1975.0,5.000164300340007,2.273518167203879,
14280,588,199,34,7,4,1,1975.0,1.5268514086339717,3.0562390832933315,
14281,588,250,34,10,\N,37,1975.0,1.5268514086339717,3.0562390832933315,1.0
14282,588,231,64,8,5,1,1975.0,1.3043673819053694,1.8268815547508408,1.0
14283,588,229,64,17,9,11,1975.0,1.3043673819053694,1.8268815547508408,1.0
14284,588,239,64,21,10,12,1975.0,1.3043673819053694,1.8268815547508408,
14285,588,252,202,14,6,1,1975.0,1.5268514086339717,1.3043673819053694,
14286,588,221,25,12,7,11,1975.0,2.273518167203879,1.5268514086339717,1.0
14287,588,222,25,4,8,11,1975.0,2.273518167203879,1.5268514086339717,
14288,588,232,56,26,11,14,1975.0,1.5268514086339717,,
14289,588,278,57,19,12,14,1975.0,,0.4077657621496245,
14290,588,295,57,0,\N,81,1975.0,,0.4077657621496245,
14291,588,302,32,25,13,16,1975.0,1.8268815547508408,0.9797621139807148,
14292,588,238,32,11,\N,5,1975.0,1.8268815547508408,0.9797621139807148,
14293,588,254,3,22,14,16,1975.0,1.5268514086339717,0.8505550881170205,
14294,588,172,3,18,\N,6,1975.0,1.5268514086339717,0.8505550881170205,
14295,588,197,203,13,\N,48,1975.0,1.5268514086339717,,1.0
14296,588,275,37,24,\N,3,1975.0,0.8505550881170205,1.1276580727581926,1.0
14297,588,233,37,16,\N,3,1975.0,0.8505550881170205,1.1276580727581926,1.0
14298,588,230,37,9,\N,8,1975.0,0.8505550881170205,1.1276580727581926,1.0
14299,588,243,75,23,\N,3,1975.0,1.5268514086339717,0.6232802959048005,
14300,588,294,75,6,\N,3,1975.0,1.5268514086339717,0.6232802959048005,
14301,588,207,73,15,\N,3,1975.0,0.4077657621496245,0.7333619496011154,
14302,588,276,66,20,\N,10,1975.0,1.1276580727581926,0.1568613713932626,
14303,588,245,74,0,\N,81,1975.0,,,
14304,589,182,6,1,1,1,1975.0,3.0562390832933315,5.000164300340007,
14305,589,223,6,11,\N,54,1975.0,3.0562390832933315,5.000164300340007,
14306,589,224,1,2,2,1,1975.0,5.000164300340007,2.273518167203879,
14307,589,200,1,9,3,1,1975.0,5.000164300340007,2.273518167203879,
14308,589,231,64,15,4,1,1975.0,1.3043673819053694,1.8268815547508408,
14309,589,239,64,18,\N,3,1975.0,1.3043673819053694,1.8268815547508408,
14310,589,238,32,14,5,1,1975.0,1.8268815547508408,1.1276580727581926,
14311,589,205,32,19,\N,62,1975.0,1.8268815547508408,1.1276580727581926,
14312,589,222,25,10,6,1,1975.0,2.273518167203879,1.5268514086339717,
14313,589,277,25,20,\N,5,1975.0,2.273518167203879,1.5268514086339717,
14314,589,221,25,8,\N,3,1975.0,2.273518167203879,1.5268514086339717,1.0
14315,589,230,37,6,7,1,1975.0,0.8505550881170205,0.9797621139807148,1.0
14316,589,233,37,13,8,11,1975.0,0.8505550881170205,0.9797621139807148,
14317,589,187,67,12,9,12,1975.0,0.1568613713932626,0.51616957746698,
14318,589,290,56,23,10,14,1975.0,1.5268514086339717,,
14319,589,252,202,7,\N,62,1975.0,1.5268514086339717,1.3043673819053694,
14320,589,197,202,4,\N,67,1975.0,1.5268514086339717,1.3043673819053694,
14321,589,295,57,22,\N,6,1975.0,,0.4077657621496245,
14322,589,199,34,3,\N,5,1975.0,1.5268514086339717,3.0562390832933315,
14323,589,250,34,16,\N,3,1975.0,1.5268514086339717,3.0562390832933315,1.0
14324,589,207,73,5,\N,22,1975.0,0.4077657621496245,0.7333619496011154,
14325,589,294,75,17,\N,3,1975.0,1.5268514086339717,0.6232802959048005,
14326,589,172,3,21,\N,68,1975.0,1.5268514086339717,0.8505550881170205,1.0
14327,589,275,3,24,\N,80,1975.0,1.5268514086339717,0.8505550881170205,1.0
14328,590,304,1,10,1,1,1974.0,2.273518167203879,5.000164300340007,
14329,590,305,1,9,4,1,1974.0,2.273518167203879,5.000164300340007,
14330,590,224,1,3,10,11,1974.0,2.273518167203879,5.000164300340007,
14331,590,182,6,8,2,1,1974.0,1.3043673819053694,3.0562390832933315,
14332,590,223,6,2,3,1,1974.0,1.3043673819053694,3.0562390832933315,
14333,590,306,66,14,5,1,1974.0,1.1276580727581926,2.273518167203879,
14334,590,280,66,21,9,11,1974.0,1.1276580727581926,2.273518167203879,
14335,590,296,66,24,\N,47,1974.0,1.1276580727581926,2.273518167203879,
14336,590,221,25,15,6,1,1974.0,3.0562390832933315,1.8268815547508408,
14337,590,222,25,12,\N,5,1974.0,3.0562390832933315,1.8268815547508408,
14338,590,199,34,6,7,60,1974.0,1.8268815547508408,1.5268514086339717,
14339,590,187,34,20,12,14,1974.0,1.8268815547508408,1.5268514086339717,
14340,590,308,34,22,\N,6,1974.0,1.8268815547508408,1.5268514086339717,
14341,590,307,37,19,8,60,1974.0,1.5268514086339717,1.3043673819053694,
14342,590,233,37,23,\N,8,1974.0,1.5268514086339717,1.3043673819053694,
14343,590,231,37,5,\N,25,1974.0,1.5268514086339717,1.3043673819053694,
14344,590,265,26,25,11,12,1974.0,1.5268514086339717,1.1276580727581926,1.0
14345,590,289,26,17,\N,5,1974.0,1.5268514086339717,1.1276580727581926,
14346,590,238,32,1,13,15,1974.0,5.000164300340007,0.9797621139807148,1.0
14347,590,235,32,7,\N,8,1974.0,5.000164300340007,0.9797621139807148,1.0
14348,590,250,63,11,\N,22,1974.0,0.8505550881170205,0.8505550881170205,
14349,590,200,63,18,\N,5,1974.0,0.8505550881170205,0.8505550881170205,
14350,590,232,80,13,\N,25,1974.0,0.7333619496011154,0.7333619496011154,
14351,590,309,58,4,\N,3,1974.0,0.9797621139807148,0.6232802959048005,
14352,590,197,58,16,\N,3,1974.0,0.9797621139807148,0.6232802959048005,
14353,591,224,1,1,1,1,1974.0,2.273518167203879,5.000164300340007,
14354,591,305,1,7,5,11,1974.0,2.273518167203879,5.000164300340007,
14355,591,304,1,11,12,11,1974.0,2.273518167203879,5.000164300340007,
14356,591,223,6,8,2,1,1974.0,1.3043673819053694,3.0562390832933315,1.0
14357,591,182,6,25,\N,5,1974.0,1.3043673819053694,3.0562390832933315,
14358,591,235,32,5,3,11,1974.0,5.000164300340007,2.273518167203879,1.0
14359,591,238,32,4,6,11,1974.0,5.000164300340007,2.273518167203879,
14360,591,250,63,12,4,11,1974.0,0.8505550881170205,1.8268815547508408,
14361,591,200,63,10,17,12,1974.0,0.8505550881170205,1.8268815547508408,1.0
14362,591,199,34,2,7,11,1974.0,1.8268815547508408,1.1276580727581926,
14363,591,308,34,24,15,12,1974.0,1.8268815547508408,1.1276580727581926,
14364,591,187,34,15,\N,8,1974.0,1.8268815547508408,1.1276580727581926,
14365,591,221,25,16,8,11,1974.0,3.0562390832933315,1.3043673819053694,
14366,591,222,25,14,13,11,1974.0,3.0562390832933315,1.3043673819053694,1.0
14367,591,231,37,18,9,11,1974.0,1.5268514086339717,0.9797621139807148,
14368,591,233,37,13,\N,7,1974.0,1.5268514086339717,0.9797621139807148,
14369,591,307,37,20,\N,80,1974.0,1.5268514086339717,0.9797621139807148,
14370,591,306,66,17,10,11,1974.0,1.1276580727581926,1.5268514086339717,
14371,591,280,66,22,14,12,1974.0,1.1276580727581926,1.5268514086339717,
14372,591,296,66,23,16,12,1974.0,1.1276580727581926,1.5268514086339717,
14373,591,289,26,21,11,11,1974.0,1.5268514086339717,0.8505550881170205,
14374,591,265,26,3,\N,83,1974.0,1.5268514086339717,0.8505550881170205,1.0
14375,591,197,58,19,\N,23,1974.0,0.9797621139807148,0.7333619496011154,
14376,591,309,58,6,\N,25,1974.0,0.9797621139807148,0.7333619496011154,1.0
14377,591,232,80,9,\N,37,1974.0,0.7333619496011154,0.6232802959048005,
14378,592,199,34,4,1,1,1974.0,1.8268815547508408,2.273518167203879,1.0
14379,592,308,34,23,17,14,1974.0,1.8268815547508408,2.273518167203879,
14380,592,187,34,13,\N,69,1974.0,1.8268815547508408,2.273518167203879,
14381,592,306,66,11,2,1,1974.0,1.1276580727581926,1.8268815547508408,
14382,592,296,66,25,15,13,1974.0,1.1276580727581926,1.8268815547508408,1.0
14383,592,280,66,21,18,16,1974.0,1.1276580727581926,1.8268815547508408,
14384,592,305,1,12,3,1,1974.0,2.273518167203879,5.000164300340007,
14385,592,224,1,5,7,1,1974.0,2.273518167203879,5.000164300340007,1.0
14386,592,304,1,9,9,11,1974.0,2.273518167203879,5.000164300340007,
14387,592,293,1,20,19,17,1974.0,2.273518167203879,5.000164300340007,
14388,592,221,25,15,4,1,1974.0,3.0562390832933315,1.3043673819053694,
14389,592,222,25,8,8,1,1974.0,3.0562390832933315,1.3043673819053694,
14390,592,292,25,24,14,12,1974.0,3.0562390832933315,1.3043673819053694,
14391,592,233,37,7,5,1,1974.0,1.5268514086339717,0.9797621139807148,
14392,592,230,37,19,10,11,1974.0,1.5268514086339717,0.9797621139807148,
14393,592,232,80,3,6,1,1974.0,0.7333619496011154,0.8505550881170205,
14394,592,311,80,27,\N,8,1974.0,0.7333619496011154,0.8505550881170205,
14395,592,250,63,2,11,11,1974.0,0.8505550881170205,1.1276580727581926,
14396,592,200,63,17,\N,22,1974.0,0.8505550881170205,1.1276580727581926,
14397,592,289,26,18,12,11,1974.0,1.5268514086339717,0.7333619496011154,
14398,592,251,32,22,13,12,1974.0,5.000164300340007,1.5268514086339717,
14399,592,235,32,10,\N,23,1974.0,5.000164300340007,1.5268514086339717,1.0
14400,592,310,32,26,\N,8,1974.0,5.000164300340007,1.5268514086339717,
14401,592,238,32,16,\N,4,1974.0,5.000164300340007,1.5268514086339717,
14402,592,182,6,1,16,80,1974.0,1.3043673819053694,3.0562390832933315,
14403,592,223,6,6,\N,51,1974.0,1.3043673819053694,3.0562390832933315,
14404,592,231,64,14,\N,7,1974.0,1.5268514086339717,0.51616957746698,1.0
14405,593,182,6,1,1,1,1974.0,1.3043673819053694,3.0562390832933315,
14406,593,223,6,3,2,1,1974.0,1.3043673819053694,3.0562390832933315,1.0
14407,593,224,1,4,3,11,1974.0,2.273518167203879,5.000164300340007,
14408,593,304,1,8,6,12,1974.0,2.273518167203879,5.000164300340007,
14409,593,305,1,17,9,13,1974.0,2.273518167203879,5.000164300340007,
14410,593,233,37,13,4,12,1974.0,1.5268514086339717,1.3043673819053694,
14411,593,222,25,9,5,12,1974.0,3.0562390832933315,1.5268514086339717,
14412,593,221,25,16,8,13,1974.0,3.0562390832933315,1.5268514086339717,
14413,593,312,58,21,7,13,1974.0,0.9797621139807148,0.7333619496011154,
14414,593,197,58,12,\N,62,1974.0,0.9797621139807148,0.7333619496011154,1.0
14415,593,231,64,10,10,13,1974.0,1.5268514086339717,0.6232802959048005,1.0
14416,593,187,34,15,11,14,1974.0,1.8268815547508408,2.273518167203879,
14417,593,313,34,24,\N,44,1974.0,1.8268815547508408,2.273518167203879,
14418,593,199,34,6,\N,20,1974.0,1.8268815547508408,2.273518167203879,
14419,593,280,66,20,12,14,1974.0,1.1276580727581926,1.8268815547508408,
14420,593,296,66,22,\N,5,1974.0,1.1276580727581926,1.8268815547508408,
14421,593,306,66,11,\N,5,1974.0,1.1276580727581926,1.8268815547508408,1.0
14422,593,250,63,14,13,16,1974.0,0.8505550881170205,0.9797621139807148,
14423,593,200,63,18,\N,6,1974.0,0.8505550881170205,0.9797621139807148,
14424,593,314,77,25,14,20,1974.0,1.5268514086339717,0.4077657621496245,
14425,593,289,26,19,\N,5,1974.0,1.5268514086339717,0.51616957746698,1.0
14426,593,265,26,0,\N,81,1974.0,1.5268514086339717,0.51616957746698,
14427,593,232,80,7,\N,3,1974.0,0.7333619496011154,0.8505550881170205,
14428,593,311,80,0,\N,81,1974.0,0.7333619496011154,0.8505550881170205,
14429,593,235,32,5,\N,23,1974.0,5.000164300340007,1.1276580727581926,
14430,593,238,32,2,\N,5,1974.0,5.000164300340007,1.1276580727581926,
14431,593,278,78,23,\N,23,1974.0,1.5268514086339717,0.29222095080031146,
14432,594,224,1,4,1,1,1974.0,2.273518167203879,5.000164300340007,1.0
14433,594,304,1,12,6,1,1974.0,2.273518167203879,5.000164300340007,
14434,594,305,1,13,7,11,1974.0,2.273518167203879,5.000164300340007,
14435,594,182,6,3,2,1,1974.0,1.3043673819053694,3.0562390832933315,
14436,594,223,6,1,4,1,1974.0,1.3043673819053694,3.0562390832933315,
14437,594,222,25,2,3,1,1974.0,3.0562390832933315,1.8268815547508408,
14438,594,221,25,28,\N,23,1974.0,3.0562390832933315,1.8268815547508408,
14439,594,306,66,7,5,1,1974.0,1.1276580727581926,2.273518167203879,
14440,594,296,66,25,16,13,1974.0,1.1276580727581926,2.273518167203879,
14441,594,280,66,15,\N,4,1974.0,1.1276580727581926,2.273518167203879,1.0
14442,594,289,26,29,8,12,1974.0,1.5268514086339717,0.6232802959048005,
14443,594,265,26,21,12,13,1974.0,1.5268514086339717,0.6232802959048005,
14444,594,230,37,31,9,12,1974.0,1.5268514086339717,1.3043673819053694,
14445,594,233,37,10,\N,8,1974.0,1.5268514086339717,1.3043673819053694,
14446,594,314,77,23,10,12,1974.0,1.5268514086339717,0.51616957746698,
14447,594,187,34,19,11,12,1974.0,1.8268815547508408,1.5268514086339717,
14448,594,269,34,27,17,14,1974.0,1.8268815547508408,1.5268514086339717,
14449,594,199,34,24,\N,5,1974.0,1.8268815547508408,1.5268514086339717,
14450,594,315,34,11,\N,27,1974.0,1.8268815547508408,1.5268514086339717,
14451,594,313,34,22,\N,5,1974.0,1.8268815547508408,1.5268514086339717,
14452,594,197,58,17,13,13,1974.0,0.9797621139807148,0.7333619496011154,
14453,594,312,58,18,18,5,1974.0,0.9797621139807148,0.7333619496011154,
14454,594,298,80,30,14,13,1974.0,0.7333619496011154,0.8505550881170205,
14455,594,232,80,6,\N,7,1974.0,0.7333619496011154,0.8505550881170205,
14456,594,267,57,14,15,13,1974.0,0.51616957746698,0.29222095080031146,
14457,594,235,32,16,\N,25,1974.0,5.000164300340007,1.1276580727581926,
14458,594,238,32,5,\N,95,1974.0,5.000164300340007,1.1276580727581926,
14459,594,252,79,20,\N,4,1974.0,1.5268514086339717,0.1568613713932626,
14460,594,200,63,26,\N,22,1974.0,0.8505550881170205,0.9797621139807148,
14461,594,250,63,8,\N,64,1974.0,0.8505550881170205,0.9797621139807148,
14462,594,316,63,0,\N,81,1974.0,0.8505550881170205,0.9797621139807148,
14463,594,231,64,9,\N,3,1974.0,1.5268514086339717,0.4077657621496245,
14464,595,238,32,3,1,1,1974.0,5.000164300340007,1.8268815547508408,
14465,595,235,32,19,\N,5,1974.0,5.000164300340007,1.8268815547508408,
14466,595,222,25,5,2,1,1974.0,3.0562390832933315,2.273518167203879,1.0
14467,595,221,25,4,9,14,1974.0,3.0562390832933315,2.273518167203879,1.0
14468,595,197,58,6,3,1,1974.0,0.9797621139807148,0.9797621139807148,
14469,595,312,58,16,\N,4,1974.0,0.9797621139807148,0.9797621139807148,
14470,595,223,6,2,4,1,1974.0,1.3043673819053694,3.0562390832933315,1.0
14471,595,182,6,1,\N,80,1974.0,1.3043673819053694,3.0562390832933315,1.0
14472,595,224,1,13,5,11,1974.0,2.273518167203879,5.000164300340007,
14473,595,305,1,10,\N,3,1974.0,2.273518167203879,5.000164300340007,
14474,595,304,1,12,\N,4,1974.0,2.273518167203879,5.000164300340007,
14475,595,187,34,23,6,11,1974.0,1.8268815547508408,1.5268514086339717,
14476,595,199,34,8,\N,22,1974.0,1.8268815547508408,1.5268514086339717,
14477,595,313,34,0,\N,81,1974.0,1.8268815547508408,1.5268514086339717,
14478,595,289,26,21,7,12,1974.0,1.5268514086339717,0.6232802959048005,
14479,595,265,26,26,8,13,1974.0,1.5268514086339717,0.6232802959048005,
14480,595,280,66,27,\N,6,1974.0,1.1276580727581926,1.3043673819053694,
14481,595,296,66,22,\N,3,1974.0,1.1276580727581926,1.3043673819053694,
14482,595,306,66,11,\N,4,1974.0,1.1276580727581926,1.3043673819053694,1.0
14483,595,231,64,7,\N,86,1974.0,1.5268514086339717,0.4077657621496245,
14484,595,267,57,25,\N,3,1974.0,0.51616957746698,0.29222095080031146,
14485,595,233,37,9,\N,4,1974.0,1.5268514086339717,1.1276580727581926,
14486,595,230,37,15,\N,4,1974.0,1.5268514086339717,1.1276580727581926,
14487,595,232,80,14,\N,4,1974.0,0.7333619496011154,0.7333619496011154,
14488,595,250,63,18,\N,4,1974.0,0.8505550881170205,0.8505550881170205,
14489,595,200,63,17,\N,54,1974.0,0.8505550881170205,0.8505550881170205,
14490,595,314,77,24,\N,4,1974.0,1.5268514086339717,0.51616957746698,
14491,595,278,78,20,\N,54,1974.0,1.5268514086339717,,
14492,596,222,25,2,1,1,1974.0,3.0562390832933315,2.273518167203879,
14493,596,221,25,1,2,1,1974.0,3.0562390832933315,2.273518167203879,
14494,596,231,64,6,3,1,1974.0,1.5268514086339717,0.8505550881170205,
14495,596,224,1,9,4,1,1974.0,2.273518167203879,5.000164300340007,1.0
14496,596,304,1,12,\N,22,1974.0,2.273518167203879,5.000164300340007,
14497,596,305,1,11,\N,95,1974.0,2.273518167203879,5.000164300340007,1.0
14498,596,197,58,8,5,1,1974.0,0.9797621139807148,1.1276580727581926,
14499,596,318,58,23,\N,6,1974.0,0.9797621139807148,1.1276580727581926,1.0
14500,596,289,26,15,6,11,1974.0,1.5268514086339717,0.6232802959048005,
14501,596,265,26,18,7,11,1974.0,1.5268514086339717,0.6232802959048005,
14502,596,311,80,21,8,11,1974.0,0.7333619496011154,0.51616957746698,
14503,596,308,80,0,\N,81,1974.0,0.7333619496011154,0.51616957746698,
14504,596,313,34,20,9,11,1974.0,1.8268815547508408,1.5268514086339717,
14505,596,187,34,14,11,13,1974.0,1.8268815547508408,1.5268514086339717,
14506,596,199,34,10,\N,44,1974.0,1.8268815547508408,1.5268514086339717,
14507,596,230,37,17,10,5,1974.0,1.5268514086339717,0.9797621139807148,
14508,596,317,37,16,\N,22,1974.0,1.5268514086339717,0.9797621139807148,1.0
14509,596,267,57,26,\N,2,1974.0,0.51616957746698,0.29222095080031146,1.0
14510,596,182,6,3,\N,6,1974.0,1.3043673819053694,3.0562390832933315,
14511,596,223,6,4,\N,6,1974.0,1.3043673819053694,3.0562390832933315,
14512,596,200,63,22,\N,22,1974.0,0.8505550881170205,0.7333619496011154,
14513,596,250,63,24,\N,64,1974.0,0.8505550881170205,0.7333619496011154,
14514,596,316,63,25,\N,5,1974.0,0.8505550881170205,0.7333619496011154,
14515,596,235,32,7,\N,5,1974.0,5.000164300340007,1.8268815547508408,
14516,596,238,32,5,\N,86,1974.0,5.000164300340007,1.8268815547508408,
14517,596,306,66,13,\N,5,1974.0,1.1276580727581926,1.3043673819053694,1.0
14518,596,280,66,19,\N,42,1974.0,1.1276580727581926,1.3043673819053694,
14519,597,182,6,1,1,1,1974.0,1.3043673819053694,3.0562390832933315,
14520,597,223,6,2,2,1,1974.0,1.3043673819053694,3.0562390832933315,
14521,597,224,1,3,3,1,1974.0,2.273518167203879,5.000164300340007,
14522,597,305,1,4,4,1,1974.0,2.273518167203879,5.000164300340007,
14523,597,304,1,9,\N,80,1974.0,2.273518167203879,5.000164300340007,
14524,597,222,25,5,5,1,1974.0,3.0562390832933315,2.273518167203879,
14525,597,221,25,8,6,1,1974.0,3.0562390832933315,2.273518167203879,
14526,597,187,34,13,7,1,1974.0,1.8268815547508408,1.5268514086339717,
14527,597,313,34,23,9,12,1974.0,1.8268815547508408,1.5268514086339717,
14528,597,199,34,12,12,14,1974.0,1.8268815547508408,1.5268514086339717,
14529,597,238,32,10,8,12,1974.0,5.000164300340007,1.8268815547508408,
14530,597,235,32,18,11,14,1974.0,5.000164300340007,1.8268815547508408,
14531,597,230,37,15,10,13,1974.0,1.5268514086339717,0.9797621139807148,
14532,597,233,37,22,\N,3,1974.0,1.5268514086339717,0.9797621139807148,
14533,597,267,57,17,\N,2,1974.0,0.51616957746698,0.29222095080031146,
14534,597,296,66,25,\N,6,1974.0,1.1276580727581926,1.3043673819053694,
14535,597,306,66,16,\N,6,1974.0,1.1276580727581926,1.3043673819053694,
14536,597,280,66,24,\N,64,1974.0,1.1276580727581926,1.3043673819053694,
14537,597,232,80,21,\N,6,1974.0,0.7333619496011154,0.51616957746698,
14538,597,298,80,0,\N,81,1974.0,0.7333619496011154,0.51616957746698,
14539,597,265,26,14,\N,69,1974.0,1.5268514086339717,0.6232802959048005,
14540,597,289,26,19,\N,6,1974.0,1.5268514086339717,0.6232802959048005,
14541,597,197,58,7,\N,8,1974.0,0.9797621139807148,1.1276580727581926,
14542,597,252,58,11,\N,4,1974.0,0.9797621139807148,1.1276580727581926,
14543,597,200,63,20,\N,7,1974.0,0.8505550881170205,0.7333619496011154,
14544,597,231,64,6,\N,4,1974.0,1.5268514086339717,0.8505550881170205,1.0
14545,597,314,77,0,\N,81,1974.0,1.5268514086339717,0.4077657621496245,
14546,598,238,32,2,1,1,1974.0,5.000164300340007,1.8268815547508408,
14547,598,235,32,13,5,1,1974.0,5.000164300340007,1.8268815547508408,
14548,598,182,6,1,2,1,1974.0,1.3043673819053694,5.000164300340007,
14549,598,223,6,4,3,1,1974.0,1.3043673819053694,5.000164300340007,
14550,598,222,25,7,4,1,1974.0,3.0562390832933315,2.273518167203879,
14551,598,221,25,9,8,11,1974.0,3.0562390832933315,2.273518167203879,
14552,598,304,1,11,6,1,1974.0,2.273518167203879,3.0562390832933315,
14553,598,305,1,6,7,11,1974.0,2.273518167203879,3.0562390832933315,
14554,598,224,1,5,\N,5,1974.0,2.273518167203879,3.0562390832933315,
14555,598,232,80,15,9,11,1974.0,0.7333619496011154,0.51616957746698,
14556,598,219,80,0,\N,81,1974.0,0.7333619496011154,0.51616957746698,
14557,598,306,66,17,10,11,1974.0,1.1276580727581926,1.3043673819053694,
14558,598,296,66,22,14,12,1974.0,1.1276580727581926,1.3043673819053694,
14559,598,280,66,19,\N,8,1974.0,1.1276580727581926,1.3043673819053694,
14560,598,230,37,16,11,11,1974.0,1.5268514086339717,0.9797621139807148,
14561,598,233,37,0,\N,81,1974.0,1.5268514086339717,0.9797621139807148,
14562,598,197,58,12,12,11,1974.0,0.9797621139807148,1.1276580727581926,
14563,598,252,58,3,\N,4,1974.0,0.9797621139807148,1.1276580727581926,
14564,598,289,26,21,13,12,1974.0,1.5268514086339717,0.6232802959048005,
14565,598,265,26,20,15,13,1974.0,1.5268514086339717,0.6232802959048005,
14566,598,187,34,14,16,14,1974.0,1.8268815547508408,1.5268514086339717,
14567,598,199,34,8,\N,64,1974.0,1.8268815547508408,1.5268514086339717,
14568,598,313,34,0,\N,81,1974.0,1.8268815547508408,1.5268514086339717,
14569,598,250,34,0,\N,81,1974.0,1.8268815547508408,1.5268514086339717,1.0
14570,598,315,34,0,\N,81,1974.0,1.8268815547508408,1.5268514086339717,
14571,598,200,63,18,\N,8,1974.0,0.8505550881170205,0.7333619496011154,
