,raceId,driverId,constructorId,grid,positionOrder,statusId,constructorForm,year,constructorPower
13114,545,239,37,23,14,12,0.6232802959048005,1977.0,1.1276580727581926
13115,545,237,37,17,\N,5,0.6232802959048005,1977.0,1.1276580727581926
13116,545,233,37,18,\N,5,0.6232802959048005,1977.0,1.1276580727581926
13117,545,257,37,21,\N,6,0.6232802959048005,1977.0,1.1276580727581926
13118,545,256,66,22,15,15,0.51616957746698,1977.0,
13119,545,172,27,12,\N,3,0.4077657621496245,1977.0,1.3043673819053694
13120,545,252,58,15,\N,3,0.8505550881170205,1977.0,0.9797621139807148
13121,545,254,58,20,\N,95,0.8505550881170205,1977.0,0.9797621139807148
13122,546,207,32,2,1,1,2.273518167203879,1977.0,1.8268815547508408
13123,546,255,32,16,8,11,2.273518167203879,1977.0,1.8268815547508408
13124,546,182,6,1,2,1,5.000164300340007,1977.0,5.000164300340007
13125,546,199,6,4,\N,3,5.000164300340007,1977.0,5.000164300340007
13126,546,222,59,3,3,1,3.0562390832933315,1977.0,0.1568613713932626
13127,546,221,25,12,4,1,1.1276580727581926,1977.0,2.273518167203879
13128,546,238,25,10,\N,69,1.1276580727581926,1977.0,2.273518167203879
13129,546,224,56,7,5,1,1.5268514086339717,1977.0,0.6232802959048005
13130,546,197,67,9,6,11,0.7333619496011154,1977.0,1.5268514086339717
13131,546,231,1,8,7,11,1.8268815547508408,1977.0,3.0562390832933315
13132,546,200,1,15,\N,64,1.8268815547508408,1977.0,3.0562390832933315
13133,546,172,27,5,9,10,0.51616957746698,1977.0,1.3043673819053694
13134,546,205,37,18,10,13,0.4077657621496245,1977.0,1.1276580727581926
13135,546,237,37,22,\N,6,0.4077657621496245,1977.0,1.1276580727581926
13136,546,239,37,21,\N,3,0.4077657621496245,1977.0,1.1276580727581926
13137,546,246,63,19,11,13,0.6232802959048005,1977.0,0.7333619496011154
13138,546,230,63,11,\N,3,0.6232802959048005,1977.0,0.7333619496011154
13139,546,223,57,13,\N,6,0.9797621139807148,1977.0,0.51616957746698
13140,546,233,34,17,\N,23,1.3043673819053694,1977.0,1.5268514086339717
13141,546,187,34,6,\N,2,1.3043673819053694,1977.0,1.5268514086339717
13142,546,178,58,14,\N,6,0.8505550881170205,1977.0,0.9797621139807148
13143,546,254,58,20,\N,6,0.8505550881170205,1977.0,0.9797621139807148
13144,547,207,32,1,1,1,2.273518167203879,1977.0,1.8268815547508408
13145,547,255,32,12,5,1,2.273518167203879,1977.0,1.8268815547508408
13146,547,199,6,4,2,1,5.000164300340007,1977.0,5.000164300340007
13147,547,182,6,3,\N,73,5.000164300340007,1977.0,5.000164300340007
13148,547,222,59,5,3,1,3.0562390832933315,1977.0,0.1568613713932626
13149,547,200,1,9,4,1,1.8268815547508408,1977.0,3.0562390832933315
13150,547,208,1,23,13,15,1.8268815547508408,1977.0,3.0562390832933315
13151,547,231,1,7,\N,5,1.8268815547508408,1977.0,3.0562390832933315
13152,547,233,34,13,6,11,1.5268514086339717,1977.0,1.5268514086339717
13153,547,187,34,6,\N,69,1.5268514086339717,1977.0,1.5268514086339717
13154,547,172,27,2,7,11,0.51616957746698,1977.0,1.3043673819053694
13155,547,238,25,15,8,11,1.1276580727581926,1977.0,2.273518167203879
13156,547,221,25,10,\N,5,1.1276580727581926,1977.0,2.273518167203879
13157,547,246,63,20,9,12,0.6232802959048005,1977.0,0.7333619496011154
13158,547,230,63,11,\N,3,0.6232802959048005,1977.0,0.7333619496011154
13159,547,239,37,28,10,13,0.4077657621496245,1977.0,1.1276580727581926
13160,547,251,37,17,11,13,0.4077657621496245,1977.0,1.1276580727581926
13161,547,258,37,22,12,14,0.4077657621496245,1977.0,1.1276580727581926
13162,547,232,37,21,\N,22,0.4077657621496245,1977.0,1.1276580727581926
13163,547,237,37,0,\N,81,0.4077657621496245,1977.0,1.1276580727581926
13164,547,257,37,0,\N,81,0.4077657621496245,1977.0,1.1276580727581926
13165,547,205,37,0,\N,81,0.4077657621496245,1977.0,1.1276580727581926
13166,547,224,56,19,14,15,1.3043673819053694,1977.0,0.6232802959048005
13167,547,178,58,14,\N,3,0.8505550881170205,1977.0,0.9797621139807148
13168,547,254,58,24,\N,5,0.8505550881170205,1977.0,0.9797621139807148
13169,547,211,64,16,\N,3,0.1568613713932626,1977.0,0.29222095080031146
13170,547,229,64,10,\N,21,0.1568613713932626,1977.0,0.29222095080031146
13171,547,223,57,8,\N,3,0.9797621139807148,1977.0,0.51616957746698
13172,547,197,67,0,\N,81,0.7333619496011154,1977.0,1.5268514086339717
13173,547,259,68,0,\N,81,,1977.0,1.5268514086339717
13174,547,260,66,0,\N,81,0.29222095080031146,1977.0,
13175,548,222,59,2,1,1,3.0562390832933315,1977.0,0.1568613713932626
13176,548,182,6,6,2,1,5.000164300340007,1977.0,5.000164300340007
13177,548,199,6,3,3,1,5.000164300340007,1977.0,5.000164300340007
13178,548,200,1,9,4,1,1.8268815547508408,1977.0,3.0562390832933315
13179,548,231,1,7,\N,5,1.8268815547508408,1977.0,3.0562390832933315
13180,548,207,32,10,5,1,2.273518167203879,1977.0,1.8268815547508408
13181,548,255,32,13,\N,6,2.273518167203879,1977.0,1.8268815547508408
13182,548,178,58,11,6,1,0.9797621139807148,1977.0,0.9797621139807148
13183,548,119,58,15,9,11,0.9797621139807148,1977.0,0.9797621139807148
13184,548,172,27,16,7,1,0.51616957746698,1977.0,1.3043673819053694
13185,548,230,63,14,8,1,0.6232802959048005,1977.0,0.7333619496011154
13186,548,246,63,19,\N,69,0.6232802959048005,1977.0,0.7333619496011154
13187,548,235,57,17,10,11,0.8505550881170205,1977.0,0.51616957746698
13188,548,223,57,0,\N,81,0.8505550881170205,1977.0,0.51616957746698
13189,548,197,67,12,11,12,0.7333619496011154,1977.0,1.5268514086339717
13190,548,211,64,20,12,13,0.29222095080031146,1977.0,0.29222095080031146
13191,548,229,64,0,\N,81,0.29222095080031146,1977.0,0.29222095080031146
13192,548,187,34,1,\N,6,1.5268514086339717,1977.0,1.5268514086339717
13193,548,233,34,5,\N,10,1.5268514086339717,1977.0,1.5268514086339717
13194,548,221,25,8,\N,6,1.1276580727581926,1977.0,2.273518167203879
13195,548,238,25,4,\N,23,1.1276580727581926,1977.0,2.273518167203879
13196,548,224,56,18,\N,5,1.3043673819053694,1977.0,0.6232802959048005
13197,548,232,37,0,\N,81,0.4077657621496245,1977.0,1.1276580727581926
13198,548,257,37,0,\N,81,0.4077657621496245,1977.0,1.1276580727581926
13199,548,237,37,0,\N,81,0.4077657621496245,1977.0,1.1276580727581926
13200,548,251,37,0,\N,81,0.4077657621496245,1977.0,1.1276580727581926
13201,549,255,32,3,1,1,3.0562390832933315,1977.0,1.8268815547508408
13202,549,207,32,1,\N,3,3.0562390832933315,1977.0,1.8268815547508408
13203,549,182,6,11,2,1,5.000164300340007,1977.0,5.000164300340007
13204,549,199,6,7,\N,3,5.000164300340007,1977.0,5.000164300340007
13205,549,238,25,8,3,1,1.5268514086339717,1977.0,2.273518167203879
13206,549,221,25,5,8,11,1.5268514086339717,1977.0,2.273518167203879
13207,549,230,63,12,4,1,0.8505550881170205,1977.0,0.7333619496011154
13208,549,256,63,23,12,13,0.8505550881170205,1977.0,0.7333619496011154
13209,549,178,58,17,5,1,0.9797621139807148,1977.0,0.9797621139807148
13210,549,119,58,15,\N,3,0.9797621139807148,1977.0,0.9797621139807148
13211,549,233,34,18,6,11,1.3043673819053694,1977.0,1.5268514086339717
13212,549,187,34,2,\N,3,1.3043673819053694,1977.0,1.5268514086339717
13213,549,231,1,9,7,11,1.8268815547508408,1977.0,3.0562390832933315
13214,549,200,1,6,\N,3,1.8268815547508408,1977.0,3.0562390832933315
13215,549,208,1,0,\N,81,1.8268815547508408,1977.0,3.0562390832933315
13216,549,229,64,25,9,11,0.4077657621496245,1977.0,0.29222095080031146
13217,549,211,64,19,\N,3,0.4077657621496245,1977.0,0.29222095080031146
13218,549,212,64,0,\N,81,0.4077657621496245,1977.0,0.29222095080031146
13219,549,258,37,24,10,12,0.29222095080031146,1977.0,1.1276580727581926
13220,549,232,37,14,14,15,0.29222095080031146,1977.0,1.1276580727581926
13221,549,257,37,27,\N,62,0.29222095080031146,1977.0,1.1276580727581926
13222,549,251,37,21,\N,3,0.29222095080031146,1977.0,1.1276580727581926
13223,549,237,37,0,\N,81,0.29222095080031146,1977.0,1.1276580727581926
13224,549,261,37,0,\N,81,0.29222095080031146,1977.0,1.1276580727581926
13225,549,197,67,26,11,12,0.6232802959048005,1977.0,1.5268514086339717
13226,549,259,68,20,13,13,0.1568613713932626,1977.0,1.5268514086339717
13227,549,222,59,4,\N,5,2.273518167203879,1977.0,0.1568613713932626
13228,549,172,27,10,\N,5,0.51616957746698,1977.0,1.3043673819053694
13229,549,223,57,13,\N,5,0.7333619496011154,1977.0,0.51616957746698
13230,549,224,56,16,\N,10,1.1276580727581926,1977.0,0.6232802959048005
13231,549,260,66,0,\N,81,,1977.0,
13232,550,172,27,8,1,1,1.1276580727581926,1977.0,1.3043673819053694
13233,550,200,1,9,2,1,1.8268815547508408,1977.0,3.0562390832933315
13234,550,239,1,22,11,11,1.8268815547508408,1977.0,3.0562390832933315
13235,550,231,1,3,12,11,1.8268815547508408,1977.0,3.0562390832933315
13236,550,208,1,0,\N,81,1.8268815547508408,1977.0,3.0562390832933315
13237,550,199,6,12,3,1,5.000164300340007,1977.0,5.000164300340007
13238,550,182,6,15,\N,64,5.000164300340007,1977.0,5.000164300340007
13239,550,221,25,6,4,1,1.5268514086339717,1977.0,2.273518167203879
13240,550,238,25,10,\N,80,1.5268514086339717,1977.0,2.273518167203879
13241,550,187,34,2,5,1,1.3043673819053694,1977.0,1.5268514086339717
13242,550,233,34,5,10,11,1.3043673819053694,1977.0,1.5268514086339717
13243,550,207,32,1,6,1,3.0562390832933315,1977.0,1.8268815547508408
13244,550,255,32,7,19,67,3.0562390832933315,1977.0,1.8268815547508408
13245,550,223,57,14,7,1,0.6232802959048005,1977.0,0.51616957746698
13246,550,197,67,17,8,1,0.51616957746698,1977.0,1.5268514086339717
13247,550,262,58,16,9,1,0.8505550881170205,1977.0,0.9797621139807148
13248,550,178,58,11,17,15,0.8505550881170205,1977.0,0.9797621139807148
13249,550,211,64,24,13,11,0.4077657621496245,1977.0,0.29222095080031146
13250,550,229,64,23,16,14,0.4077657621496245,1977.0,0.29222095080031146
13251,550,212,64,0,\N,81,0.4077657621496245,1977.0,0.29222095080031146
13252,550,259,68,19,14,12,0.1568613713932626,1977.0,1.5268514086339717
13253,550,258,37,20,15,13,0.29222095080031146,1977.0,1.1276580727581926
13254,550,251,37,21,\N,7,0.29222095080031146,1977.0,1.1276580727581926
13255,550,237,37,0,\N,81,0.29222095080031146,1977.0,1.1276580727581926
13256,550,257,37,0,\N,81,0.29222095080031146,1977.0,1.1276580727581926
13257,550,263,37,0,\N,81,0.29222095080031146,1977.0,1.1276580727581926
13258,550,224,56,18,18,16,0.9797621139807148,1977.0,0.6232802959048005
13259,550,230,63,13,\N,32,0.7333619496011154,1977.0,0.7333619496011154
13260,550,256,63,0,\N,81,0.7333619496011154,1977.0,0.7333619496011154
13261,550,222,59,4,\N,3,2.273518167203879,1977.0,0.1568613713932626
13262,550,260,66,0,\N,81,,1977.0,
13263,551,207,32,1,1,1,3.0562390832933315,1977.0,1.8268815547508408
13264,551,255,32,3,4,1,3.0562390832933315,1977.0,1.8268815547508408
13265,551,187,34,4,2,1,1.5268514086339717,1977.0,1.5268514086339717
13266,551,233,34,13,\N,3,1.5268514086339717,1977.0,1.5268514086339717
13267,551,231,1,2,3,1,1.8268815547508408,1977.0,3.0562390832933315
13268,551,200,1,7,9,12,1.8268815547508408,1977.0,3.0562390832933315
13269,551,239,1,0,\N,81,1.8268815547508408,1977.0,3.0562390832933315
13270,551,182,6,9,5,1,5.000164300340007,1977.0,5.000164300340007
13271,551,199,6,6,6,11,5.000164300340007,1977.0,5.000164300340007
13272,551,223,57,16,7,11,0.6232802959048005,1977.0,0.51616957746698
13273,551,172,27,5,8,12,1.1276580727581926,1977.0,1.3043673819053694
13274,551,211,64,14,10,12,0.4077657621496245,1977.0,0.29222095080031146
13275,551,229,64,0,\N,81,0.4077657621496245,1977.0,0.29222095080031146
13276,551,212,64,0,\N,81,0.4077657621496245,1977.0,0.29222095080031146
13277,551,224,56,22,11,13,0.9797621139807148,1977.0,0.6232802959048005
13278,551,238,25,17,12,13,1.3043673819053694,1977.0,2.273518167203879
13279,551,221,25,12,\N,3,1.3043673819053694,1977.0,2.273518167203879
13280,551,230,63,11,13,13,0.7333619496011154,1977.0,0.7333619496011154
13281,551,256,63,0,\N,81,0.7333619496011154,1977.0,0.7333619496011154
13282,551,175,63,0,\N,81,0.7333619496011154,1977.0,0.7333619496011154
13283,551,251,37,20,\N,62,0.29222095080031146,1977.0,1.1276580727581926
13284,551,232,37,18,\N,6,0.29222095080031146,1977.0,1.1276580727581926
13285,551,237,37,0,\N,81,0.29222095080031146,1977.0,1.1276580727581926
13286,551,258,37,0,\N,81,0.29222095080031146,1977.0,1.1276580727581926
13287,551,222,59,8,\N,3,2.273518167203879,1977.0,0.1568613713932626
13288,551,178,58,10,\N,7,0.8505550881170205,1977.0,0.9797621139807148
13289,551,119,58,15,\N,5,0.8505550881170205,1977.0,0.9797621139807148
13290,551,259,68,21,\N,3,0.1568613713932626,1977.0,1.5268514086339717
13291,551,197,67,19,\N,3,0.51616957746698,1977.0,1.5268514086339717
13292,551,260,66,0,\N,81,,1977.0,
13293,552,231,1,1,1,1,2.273518167203879,1977.0,3.0562390832933315
13294,552,200,1,11,4,1,2.273518167203879,1977.0,3.0562390832933315
13295,552,203,1,9,11,12,2.273518167203879,1977.0,3.0562390832933315
13296,552,239,1,19,13,14,2.273518167203879,1977.0,3.0562390832933315
13297,552,208,1,0,\N,81,2.273518167203879,1977.0,3.0562390832933315
13298,552,182,6,3,2,1,5.000164300340007,1977.0,5.000164300340007
13299,552,199,6,14,15,16,5.000164300340007,1977.0,5.000164300340007
13300,552,255,32,5,3,1,3.0562390832933315,1977.0,1.8268815547508408
13301,552,207,32,6,14,5,3.0562390832933315,1977.0,1.8268815547508408
13302,552,233,34,7,5,1,1.5268514086339717,1977.0,1.5268514086339717
13303,552,187,34,2,\N,69,1.5268514086339717,1977.0,1.5268514086339717
13304,552,172,27,15,6,11,1.1276580727581926,1977.0,1.3043673819053694
13305,552,178,58,12,7,11,0.8505550881170205,1977.0,0.9797621139807148
13306,552,119,58,25,\N,32,0.8505550881170205,1977.0,0.9797621139807148
13307,552,230,63,8,8,11,0.7333619496011154,1977.0,0.7333619496011154
13308,552,267,63,23,12,12,0.7333619496011154,1977.0,0.7333619496011154
13309,552,245,63,0,\N,97,0.7333619496011154,1977.0,0.7333619496011154
13310,552,197,67,20,9,11,0.51616957746698,1977.0,1.5268514086339717
13311,552,258,37,26,10,12,0.29222095080031146,1977.0,1.1276580727581926
13312,552,232,37,17,\N,7,0.29222095080031146,1977.0,1.1276580727581926
13313,552,251,37,24,\N,3,0.29222095080031146,1977.0,1.1276580727581926
13314,552,237,37,0,\N,81,0.29222095080031146,1977.0,1.1276580727581926
13315,552,205,37,0,\N,81,0.29222095080031146,1977.0,1.1276580727581926
13316,552,264,37,0,\N,97,0.29222095080031146,1977.0,1.1276580727581926
13317,552,263,37,0,\N,97,0.29222095080031146,1977.0,1.1276580727581926
13318,552,222,59,4,\N,5,1.8268815547508408,1977.0,0.1568613713932626
13319,552,224,56,22,\N,37,0.9797621139807148,1977.0,0.6232802959048005
13320,552,221,25,18,\N,23,1.3043673819053694,1977.0,2.273518167203879
13321,552,238,25,16,\N,5,1.3043673819053694,1977.0,2.273518167203879
13322,552,219,4,21,\N,101,,1977.0,1.5268514086339717
13323,552,175,57,10,\N,10,0.6232802959048005,1977.0,0.51616957746698
13324,552,223,57,0,\N,81,0.6232802959048005,1977.0,0.51616957746698
13325,552,211,64,13,\N,3,0.4077657621496245,1977.0,0.29222095080031146
13326,552,259,68,0,\N,97,0.1568613713932626,1977.0,1.5268514086339717
13327,552,265,66,0,\N,97,,1977.0,
13328,552,266,69,0,\N,97,,1977.0,1.5268514086339717
13329,553,182,6,3,1,1,5.000164300340007,1977.0,5.000164300340007
13330,553,199,6,8,4,1,5.000164300340007,1977.0,5.000164300340007
13331,553,222,59,1,2,1,2.273518167203879,1977.0,0.1568613713932626
13332,553,233,34,5,3,1,1.5268514086339717,1977.0,1.5268514086339717
13333,553,187,34,2,\N,5,1.5268514086339717,1977.0,1.5268514086339717
13334,553,230,63,10,5,1,0.8505550881170205,1977.0,0.7333619496011154
13335,553,267,63,19,7,11,0.8505550881170205,1977.0,0.7333619496011154
13336,553,175,57,11,6,1,0.6232802959048005,1977.0,0.51616957746698
13337,553,237,37,20,8,11,0.4077657621496245,1977.0,1.1276580727581926
13338,553,251,37,19,\N,8,0.4077657621496245,1977.0,1.1276580727581926
13339,553,258,37,0,\N,81,0.4077657621496245,1977.0,1.1276580727581926
13340,553,232,37,0,\N,81,0.4077657621496245,1977.0,1.1276580727581926
13341,553,238,25,14,9,5,1.3043673819053694,1977.0,2.273518167203879
13342,553,221,25,15,\N,5,1.3043673819053694,1977.0,2.273518167203879
13343,553,119,58,16,10,36,0.7333619496011154,1977.0,0.9797621139807148
13344,553,178,58,17,\N,3,0.7333619496011154,1977.0,0.9797621139807148
13345,553,211,64,23,\N,3,0.29222095080031146,1977.0,0.29222095080031146
13346,553,212,64,24,\N,5,0.29222095080031146,1977.0,0.29222095080031146
13347,553,207,32,7,\N,5,3.0562390832933315,1977.0,1.8268815547508408
13348,553,255,32,9,\N,5,3.0562390832933315,1977.0,1.8268815547508408
13349,553,231,1,4,\N,48,1.8268815547508408,1977.0,3.0562390832933315
13350,553,200,1,13,\N,6,1.8268815547508408,1977.0,3.0562390832933315
13351,553,239,1,21,\N,3,1.8268815547508408,1977.0,3.0562390832933315
13352,553,208,1,0,\N,81,1.8268815547508408,1977.0,3.0562390832933315
13353,553,172,27,6,\N,5,1.1276580727581926,1977.0,1.3043673819053694
13354,553,197,67,12,\N,7,0.51616957746698,1977.0,1.5268514086339717
13355,553,268,67,25,\N,81,0.51616957746698,1977.0,1.5268514086339717
13356,553,224,56,0,\N,81,0.9797621139807148,1977.0,0.6232802959048005
13357,553,269,66,0,\N,81,,1977.0,
13358,554,178,58,14,1,1,1.1276580727581926,1977.0,0.9797621139807148
13359,554,232,58,21,\N,6,1.1276580727581926,1977.0,0.9797621139807148
13360,554,182,6,1,2,1,5.000164300340007,1977.0,5.000164300340007
13361,554,199,6,5,4,1,5.000164300340007,1977.0,5.000164300340007
13362,554,233,34,4,3,1,1.5268514086339717,1977.0,1.5268514086339717
13363,554,187,34,12,8,11,1.5268514086339717,1977.0,1.5268514086339717
13364,554,238,25,15,5,1,1.3043673819053694,1977.0,2.273518167203879
13365,554,221,25,10,13,11,1.3043673819053694,1977.0,2.273518167203879
13366,554,200,1,9,6,11,1.8268815547508408,1977.0,3.0562390832933315
13367,554,239,1,17,10,11,1.8268815547508408,1977.0,3.0562390832933315
13368,554,208,1,26,17,3,1.8268815547508408,1977.0,3.0562390832933315
13369,554,231,1,2,\N,5,1.8268815547508408,1977.0,3.0562390832933315
13370,554,211,64,20,7,11,0.4077657621496245,1977.0,0.29222095080031146
13371,554,270,64,0,\N,81,0.4077657621496245,1977.0,0.29222095080031146
13372,554,212,64,0,\N,81,0.4077657621496245,1977.0,0.29222095080031146
13373,554,258,37,22,9,11,0.29222095080031146,1977.0,1.1276580727581926
13374,554,251,37,24,\N,3,0.29222095080031146,1977.0,1.1276580727581926
13375,554,205,37,0,\N,81,0.29222095080031146,1977.0,1.1276580727581926
13376,554,237,37,0,\N,81,0.29222095080031146,1977.0,1.1276580727581926
13377,554,224,56,23,11,11,0.8505550881170205,1977.0,0.6232802959048005
13378,554,246,67,19,12,11,0.51616957746698,1977.0,1.5268514086339717
13379,554,197,67,18,14,12,0.51616957746698,1977.0,1.5268514086339717
13380,554,230,63,13,15,12,0.7333619496011154,1977.0,0.7333619496011154
13381,554,267,63,25,16,12,0.7333619496011154,1977.0,0.7333619496011154
13382,554,222,59,8,\N,20,2.273518167203879,1977.0,0.1568613713932626
13383,554,175,57,7,\N,5,0.6232802959048005,1977.0,0.51616957746698
13384,554,223,57,11,\N,3,0.6232802959048005,1977.0,0.51616957746698
13385,554,255,32,16,\N,5,3.0562390832933315,1977.0,1.8268815547508408
13386,554,207,32,3,\N,5,3.0562390832933315,1977.0,1.8268815547508408
13387,554,172,27,6,\N,44,0.9797621139807148,1977.0,1.3043673819053694
13388,555,182,6,4,1,1,5.000164300340007,1977.0,5.000164300340007
13389,555,199,6,6,6,12,5.000164300340007,1977.0,5.000164300340007
13390,555,172,27,2,2,1,1.3043673819053694,1977.0,1.3043673819053694
13391,555,222,59,15,3,11,2.273518167203879,1977.0,0.1568613713932626
13392,555,224,56,17,4,11,0.8505550881170205,1977.0,0.6232802959048005
13393,555,175,57,12,5,60,0.6232802959048005,1977.0,0.51616957746698
13394,555,223,57,9,\N,37,0.6232802959048005,1977.0,0.51616957746698
13395,555,233,34,19,7,12,1.5268514086339717,1977.0,1.5268514086339717
13396,555,187,34,8,\N,44,1.5268514086339717,1977.0,1.5268514086339717
13397,555,246,67,18,8,12,0.51616957746698,1977.0,1.5268514086339717
13398,555,197,67,21,\N,80,0.51616957746698,1977.0,1.5268514086339717
13399,555,239,1,20,9,12,1.8268815547508408,1977.0,3.0562390832933315
13400,555,231,1,3,\N,3,1.8268815547508408,1977.0,3.0562390832933315
13401,555,200,1,14,\N,3,1.8268815547508408,1977.0,3.0562390832933315
13402,555,251,37,25,10,12,0.29222095080031146,1977.0,1.1276580727581926
13403,555,237,37,24,11,13,0.29222095080031146,1977.0,1.1276580727581926
13404,555,258,37,0,\N,81,0.29222095080031146,1977.0,1.1276580727581926
13405,555,232,37,0,\N,81,0.29222095080031146,1977.0,1.1276580727581926
13406,555,257,37,0,\N,81,0.29222095080031146,1977.0,1.1276580727581926
13407,555,247,37,0,\N,81,0.29222095080031146,1977.0,1.1276580727581926
13408,555,230,63,22,12,3,0.7333619496011154,1977.0,0.7333619496011154
13409,555,267,63,0,\N,81,0.7333619496011154,1977.0,0.7333619496011154
13410,555,119,58,16,13,5,0.9797621139807148,1977.0,0.9797621139807148
13411,555,178,58,13,\N,5,0.9797621139807148,1977.0,0.9797621139807148
13412,555,219,4,10,\N,22,,1977.0,1.5268514086339717
13413,555,255,32,5,\N,3,3.0562390832933315,1977.0,1.8268815547508408
13414,555,207,32,1,\N,5,3.0562390832933315,1977.0,1.8268815547508408
13415,555,221,25,11,\N,5,1.1276580727581926,1977.0,2.273518167203879
13416,555,238,25,7,\N,80,1.1276580727581926,1977.0,2.273518167203879
13417,555,211,64,26,\N,3,0.4077657621496245,1977.0,0.29222095080031146
13418,555,270,64,0,\N,81,0.4077657621496245,1977.0,0.29222095080031146
13419,555,212,64,0,\N,81,0.4077657621496245,1977.0,0.29222095080031146
13420,555,269,66,0,\N,81,,1977.0,
13421,556,207,32,4,1,1,3.0562390832933315,1977.0,1.8268815547508408
13422,556,255,32,22,\N,22,3.0562390832933315,1977.0,1.8268815547508408
13423,556,182,6,5,2,1,5.000164300340007,1977.0,5.000164300340007
13424,556,199,6,2,\N,20,5.000164300340007,1977.0,5.000164300340007
13425,556,178,58,16,3,1,1.3043673819053694,1977.0,0.9797621139807148
13426,556,119,58,6,\N,20,1.3043673819053694,1977.0,0.9797621139807148
13427,556,200,1,9,4,1,1.8268815547508408,1977.0,3.0562390832933315
13428,556,152,1,15,\N,5,1.8268815547508408,1977.0,3.0562390832933315
13429,556,231,1,1,\N,20,1.8268815547508408,1977.0,3.0562390832933315
13430,556,239,1,19,\N,5,1.8268815547508408,1977.0,3.0562390832933315
13431,556,208,1,0,\N,81,1.8268815547508408,1977.0,3.0562390832933315
13432,556,223,57,7,5,1,0.7333619496011154,1977.0,0.51616957746698
13433,556,175,57,21,\N,5,0.7333619496011154,1977.0,0.51616957746698
13434,556,238,25,12,6,1,1.1276580727581926,1977.0,2.273518167203879
13435,556,221,25,13,\N,5,1.1276580727581926,1977.0,2.273518167203879
13436,556,258,37,24,7,12,0.4077657621496245,1977.0,1.1276580727581926
13437,556,251,37,17,\N,7,0.4077657621496245,1977.0,1.1276580727581926
13438,556,237,37,0,\N,81,0.4077657621496245,1977.0,1.1276580727581926
13439,556,172,27,8,8,12,0.9797621139807148,1977.0,1.3043673819053694
13440,556,211,64,23,9,14,0.29222095080031146,1977.0,0.29222095080031146
13441,556,270,64,0,\N,81,0.29222095080031146,1977.0,0.29222095080031146
13442,556,233,34,11,\N,5,1.5268514086339717,1977.0,1.5268514086339717
13443,556,187,34,14,\N,3,1.5268514086339717,1977.0,1.5268514086339717
13444,556,220,34,0,\N,81,1.5268514086339717,1977.0,1.5268514086339717
13445,556,222,59,3,\N,5,2.273518167203879,1977.0,0.1568613713932626
13446,556,219,4,20,\N,5,,1977.0,1.5268514086339717
13447,556,197,67,18,\N,5,0.51616957746698,1977.0,1.5268514086339717
13448,556,246,67,0,\N,81,0.51616957746698,1977.0,1.5268514086339717
13449,556,230,63,10,\N,3,0.6232802959048005,1977.0,0.7333619496011154
13450,556,241,63,0,\N,81,0.6232802959048005,1977.0,0.7333619496011154
13451,556,224,56,0,\N,81,0.8505550881170205,1977.0,0.6232802959048005
13452,556,205,70,0,\N,81,,1977.0,
13453,556,269,66,0,\N,81,,1977.0,
13454,556,271,71,0,\N,81,,1977.0,1.5268514086339717
13455,557,231,1,1,1,1,2.273518167203879,1977.0,3.0562390832933315
13456,557,239,1,17,10,12,2.273518167203879,1977.0,3.0562390832933315
13457,557,200,1,15,\N,48,2.273518167203879,1977.0,3.0562390832933315
13458,557,207,32,4,2,1,3.0562390832933315,1977.0,1.8268815547508408
13459,557,255,32,12,\N,3,3.0562390832933315,1977.0,1.8268815547508408
13460,557,222,59,9,3,1,1.8268815547508408,1977.0,0.1568613713932626
13461,557,182,6,7,4,1,5.000164300340007,1977.0,5.000164300340007
13462,557,199,6,6,6,11,5.000164300340007,1977.0,5.000164300340007
13463,557,223,57,19,5,1,0.7333619496011154,1977.0,0.51616957746698
13464,557,175,57,0,\N,81,0.7333619496011154,1977.0,0.51616957746698
13465,557,172,27,10,7,11,0.9797621139807148,1977.0,1.3043673819053694
13466,557,211,64,20,8,11,0.4077657621496245,1977.0,0.29222095080031146
13467,557,270,64,22,17,14,0.4077657621496245,1977.0,0.29222095080031146
13468,557,197,58,16,9,11,1.3043673819053694,1977.0,0.9797621139807148
13469,557,178,58,13,\N,3,1.3043673819053694,1977.0,0.9797621139807148
13470,557,246,63,25,11,12,0.6232802959048005,1977.0,0.7333619496011154
13471,557,230,63,11,19,15,0.6232802959048005,1977.0,0.7333619496011154
13472,557,187,34,3,12,12,1.5268514086339717,1977.0,1.5268514086339717
13473,557,233,34,2,\N,3,1.5268514086339717,1977.0,1.5268514086339717
13474,557,224,56,18,13,12,0.8505550881170205,1977.0,0.6232802959048005
13475,557,221,25,8,14,13,1.1276580727581926,1977.0,2.273518167203879
13476,557,238,25,5,16,13,1.1276580727581926,1977.0,2.273518167203879
13477,557,237,37,23,15,13,0.29222095080031146,1977.0,1.1276580727581926
13478,557,258,37,24,18,14,0.29222095080031146,1977.0,1.1276580727581926
13479,557,251,37,21,\N,3,0.29222095080031146,1977.0,1.1276580727581926
13480,557,219,4,14,\N,91,,1977.0,1.5268514086339717
13481,557,240,67,26,\N,3,0.51616957746698,1977.0,1.5268514086339717
13482,558,222,59,9,1,1,2.273518167203879,1977.0,0.1568613713932626
13483,558,221,25,6,2,1,1.3043673819053694,1977.0,2.273518167203879
