,raceId,driverId,constructorId,grid,currentStanding
12344,528,238,32,1,8
12345,528,223,58,15,7
12346,528,233,58,9,20
12347,528,202,25,19,9
12348,528,221,25,11,5
12349,528,200,54,20,11
12350,528,197,54,16,18
12351,528,172,27,14,14
12352,528,119,21,18,16
12353,528,178,3,8,17
12354,528,175,1,5,10
12355,528,231,1,2,6
12356,528,239,1,13,19
12357,528,222,59,12,15
12358,528,240,57,23,23
12359,528,241,57,17,24
12360,528,211,63,24,25
12361,528,230,63,0,21
12362,528,232,60,0,26
12363,528,158,55,0,27
12364,528,242,64,0,28
12365,529,238,32,12,2
12366,529,207,32,2,1
12367,529,212,32,21,18
12368,529,221,25,11,4
12369,529,202,25,14,12
12370,529,187,34,10,7
12371,529,182,34,1,3
12372,529,178,3,18,8
12373,529,172,27,13,10
12374,529,197,54,17,15
12375,529,200,54,15,14
12376,529,243,21,22,17
12377,529,119,21,7,19
12378,529,239,1,20,21
12379,529,175,1,4,13
12380,529,231,1,3,9
12381,529,230,63,19,22
12382,529,211,63,23,25
12383,529,222,59,5,20
12384,529,203,6,8,16
12385,529,199,6,9,5
12386,529,232,60,26,26
12387,529,219,4,6,28
12388,529,177,55,24,29
12389,529,224,56,16,6
12390,529,158,64,25,30
12391,529,163,65,0,32
12392,529,223,58,0,11
12393,529,233,58,0,23
12394,529,241,57,0,27
12395,530,199,6,1,1
12396,530,203,6,2,17
12397,530,207,32,4,2
12398,530,238,32,6,3
12399,530,212,32,0,19
12400,530,221,25,12,4
12401,530,202,25,22,12
12402,530,172,27,14,8
12403,530,119,21,9,13
12404,530,243,21,18,18
12405,530,178,3,8,9
12406,530,224,56,15,6
12407,530,223,58,20,11
12408,530,233,58,0,23
12409,530,240,58,0,26
12410,530,197,54,19,16
12411,530,200,54,16,15
12412,530,175,1,11,14
12413,530,231,1,7,10
12414,530,239,1,0,21
12415,530,222,59,10,20
12416,530,230,63,17,22
12417,530,211,63,0,27
12418,530,219,4,13,24
12419,530,182,34,3,5
12420,530,187,34,5,7
12421,530,232,60,21,25
12422,530,241,57,0,28
12423,530,177,55,0,29
12424,530,206,64,0,33
12425,531,221,25,5,1
12426,531,202,25,13,10
12427,531,182,34,3,4
12428,531,187,34,2,6
12429,531,222,59,9,8
12430,531,119,21,14,14
12431,531,243,21,19,19
12432,531,175,1,11,15
12433,531,231,1,6,12
12434,531,239,1,0,22
12435,531,199,6,1,2
12436,531,203,6,8,18
12437,531,224,56,20,7
12438,531,219,4,12,21
12439,531,207,32,4,3
12440,531,238,32,7,5
12441,531,212,32,0,20
12442,531,178,3,10,11
12443,531,235,57,16,25
12444,531,233,58,17,24
12445,531,223,58,0,13
12446,531,172,27,15,9
12447,531,211,63,18,26
12448,531,230,63,0,23
12449,531,200,54,0,16
12450,531,197,54,0,17
12451,531,177,55,0,30
12452,531,206,64,0,32
12453,531,163,65,0,33
12454,531,232,60,0,27
12455,532,207,32,1,1
12456,532,238,32,7,4
12457,532,212,32,0,23
12458,532,199,6,2,3
12459,532,203,6,4,12
12460,532,172,27,14,8
12461,532,202,25,23,9
12462,532,221,25,13,2
12463,532,239,1,24,18
12464,532,152,1,21,20
12465,532,231,1,6,13
12466,532,163,65,19,22
12467,532,178,3,11,11
12468,532,200,54,16,17
12469,532,244,54,0,36
12470,532,235,57,22,26
12471,532,230,63,12,25
12472,532,211,63,0,28
12473,532,233,58,10,27
12474,532,223,58,18,14
12475,532,219,4,20,24
12476,532,222,59,5,10
12477,532,119,21,8,15
12478,532,243,21,17,21
12479,532,187,34,9,6
12480,532,182,34,3,5
12481,532,224,56,15,7
12482,532,206,64,0,34
12483,532,177,55,0,32
12484,532,232,60,0,29
12485,533,207,32,1,1
12486,533,238,32,2,2
12487,533,212,32,20,25
12488,533,172,27,10,6
12489,533,222,59,9,8
12490,533,187,34,7,7
12491,533,182,34,6,5
12492,533,231,1,4,11
12493,533,175,1,14,16
12494,533,239,1,0,18
12495,533,208,1,0,36
12496,533,230,63,16,19
12497,533,211,63,23,26
12498,533,178,3,18,12
12499,533,200,54,17,17
12500,533,244,54,0,37
12501,533,203,6,5,13
12502,533,199,6,3,4
12503,533,202,25,13,10
12504,533,221,25,12,3
12505,533,219,4,11,24
12506,533,243,21,19,22
12507,533,119,21,8,15
12508,533,223,58,22,14
12509,533,233,58,24,28
12510,533,235,57,21,27
12511,533,224,56,15,9
12512,533,232,60,0,29
12513,533,177,55,0,32
12514,534,182,34,3,3
12515,534,187,34,2,7
12516,534,119,21,5,8
12517,534,243,21,24,22
12518,534,238,32,4,2
12519,534,212,32,21,24
12520,534,207,32,1,1
12521,534,175,1,15,12
12522,534,231,1,14,13
12523,534,239,1,0,18
12524,534,223,58,16,14
12525,534,233,58,20,26
12526,534,224,56,13,9
12527,534,172,27,11,6
12528,534,203,6,7,16
12529,534,199,6,8,5
12530,534,200,54,19,17
12531,534,177,54,23,29
12532,534,232,60,22,30
12533,534,178,3,9,15
12534,534,221,25,12,4
12535,534,202,25,17,11
12536,534,219,4,10,25
12537,534,222,59,6,10
12538,534,230,63,18,19
12539,534,211,63,0,27
12540,534,235,57,0,28
12541,535,207,32,2,1
12542,535,238,32,5,2
12543,535,212,32,0,24
12544,535,231,1,4,9
12545,535,175,1,6,14
12546,535,239,1,24,18
12547,535,152,1,22,21
12548,535,187,34,1,6
12549,535,182,34,3,3
12550,535,178,3,14,12
12551,535,222,59,7,10
12552,535,172,27,10,7
12553,535,119,21,12,8
12554,535,243,21,21,22
12555,535,202,25,16,13
12556,535,221,25,13,4
12557,535,233,58,20,26
12558,535,223,58,17,15
12559,535,203,6,9,16
12560,535,199,6,8,5
12561,535,200,54,25,17
12562,535,177,54,26,29
12563,535,163,65,18,23
12564,535,230,63,19,19
12565,535,211,63,23,27
12566,535,224,56,15,11
12567,535,219,4,11,25
12568,535,232,60,0,30
12569,535,206,57,0,34
12570,536,199,6,8,3
12571,536,203,6,13,16
12572,536,182,34,4,4
12573,536,187,34,9,6
12574,536,221,25,10,5
12575,536,202,25,19,14
12576,536,233,58,18,17
12577,536,223,58,17,15
12578,536,175,1,20,13
12579,536,152,1,16,19
12580,536,239,1,24,18
12581,536,231,1,14,9
12582,536,245,1,0,39
12583,536,230,63,25,21
12584,536,211,63,0,27
12585,536,172,27,7,7
12586,536,200,54,26,20
12587,536,177,54,22,29
12588,536,219,4,12,26
12589,536,119,21,5,8
12590,536,243,21,0,23
12591,536,222,59,3,10
12592,536,224,56,11,11
12593,536,232,60,23,30
12594,536,206,57,15,32
12595,536,209,57,0,38
12596,536,207,32,2,1
12597,536,212,32,21,25
12598,536,238,32,1,2
12599,536,178,3,6,12
12600,537,207,32,1,1
12601,537,212,32,18,18
12602,537,238,32,2,2
12603,537,222,59,4,7
12604,537,177,59,19,27
12605,537,172,27,7,8
12606,537,224,56,10,9
12607,537,202,25,16,12
12608,537,221,25,13,5
12609,537,187,34,5,6
12610,537,182,34,3,4
12611,537,203,6,15,16
12612,537,199,6,12,3
12613,537,119,21,14,10
12614,537,243,21,23,24
12615,537,229,57,17,29
12616,537,137,57,21,32
12617,537,231,1,8,11
12618,537,175,1,11,14
12619,537,239,1,0,19
12620,537,178,3,6,13
12621,537,230,63,20,22
12622,537,211,63,0,28
12623,537,219,4,9,26
12624,537,200,54,22,21
12625,537,197,54,0,23
12626,537,233,58,24,17
12627,537,223,58,0,15
12628,537,232,60,0,31
12629,537,163,65,0,25
12630,538,238,32,1,2
12631,538,212,32,18,19
12632,538,207,32,2,1
12633,538,221,25,14,3
12634,538,202,25,9,13
12635,538,203,6,11,12
12636,538,199,6,12,4
12637,538,224,56,6,9
12638,538,172,27,5,7
12639,538,230,63,21,18
12640,538,211,63,0,28
12641,538,187,34,10,6
12642,538,182,34,4,5
12643,538,239,1,17,20
12644,538,175,1,14,15
12645,538,231,1,8,11
12646,538,137,1,20,32
12647,538,163,65,26,25
12648,538,223,58,22,16
12649,538,233,58,23,17
12650,538,177,59,25,27
12651,538,222,59,7,8
12652,538,206,57,19,34
12653,538,229,57,24,29
12654,538,219,4,3,26
12655,538,178,3,15,14
12656,538,119,21,16,10
12657,538,243,21,0,24
12658,538,232,60,0,31
12659,538,200,54,0,22
12660,538,246,54,0,41
12661,539,207,32,1,1
12662,539,238,32,2,2
12663,539,212,32,20,19
12664,539,182,34,3,3
12665,539,187,34,8,6
12666,539,224,56,10,8
12667,539,203,6,5,11
12668,539,199,6,4,5
12669,539,172,27,6,7
12670,539,175,1,14,15
12671,539,231,1,7,12
12672,539,152,1,19,21
12673,539,239,1,21,20
12674,539,137,1,25,32
12675,539,222,59,15,9
12676,539,177,59,24,27
12677,539,233,58,18,17
12678,539,223,58,0,16
12679,539,240,58,0,33
12680,539,163,65,23,25
12681,539,232,60,26,31
12682,539,230,63,22,18
12683,539,211,63,0,28
12684,539,219,4,9,26
12685,539,178,3,11,14
12686,539,221,25,12,4
12687,539,202,25,17,13
12688,539,206,57,16,34
12689,539,229,57,0,29
12690,539,119,21,13,10
12691,539,243,21,0,24
12692,539,247,54,0,40
12693,539,200,54,0,22
12694,540,182,34,4,3
12695,540,187,34,7,6
12696,540,199,6,11,4
12697,540,203,6,2,11
12698,540,172,27,8,7
12699,540,175,1,19,13
12700,540,137,1,24,26
12701,540,152,1,20,21
12702,540,231,1,10,12
12703,540,239,1,21,20
12704,540,207,32,1,1
12705,540,238,32,5,2
12706,540,212,32,0,19
12707,540,224,56,13,8
12708,540,206,57,18,29
12709,540,229,57,0,31
12710,540,229,54,0,31
12711,540,221,25,16,5
12712,540,202,25,14,14
12713,540,222,59,9,9
12714,540,177,59,0,28
12715,540,178,3,6,15
12716,540,223,58,15,16
12717,540,233,58,17,17
12718,540,119,21,12,10
12719,540,243,21,0,24
12720,540,232,60,22,33
12721,540,244,60,0,40
12722,540,219,4,3,27
12723,540,230,63,23,18
12724,540,248,63,0,41
12725,540,247,54,0,38
12726,541,199,6,2,3
12727,541,203,6,4,12
12728,541,178,3,3,10
12729,541,222,59,11,8
12730,541,249,59,20,33
12731,541,219,4,9,17
12732,541,224,56,13,9
12733,541,175,1,18,14
12734,541,231,1,6,13
12735,541,206,57,19,24
12736,541,239,57,24,21
12737,541,163,65,21,26
12738,541,202,25,16,15
12739,541,221,25,12,5
12740,541,172,27,10,7
12741,541,223,58,17,16
12742,541,233,58,14,18
12743,541,197,32,8,25
12744,541,207,32,1,1
12745,541,212,32,23,20
12746,541,243,21,22,27
12747,541,232,60,26,34
12748,541,247,54,25,35
12749,541,177,54,15,29
12750,541,182,34,5,4
12751,541,187,34,7,6
12752,541,213,63,0,41
12753,542,203,6,3,9
12754,542,199,6,11,3
12755,542,222,59,2,7
12756,542,249,59,20,33
12757,542,119,21,12,12
12758,542,243,21,0,27
12759,542,221,25,13,5
12760,542,202,25,18,15
12761,542,206,57,15,20
12762,542,175,1,17,14
12763,542,231,1,19,13
12764,542,178,3,5,11
12765,542,207,32,9,1
12766,542,197,32,1,25
12767,542,212,32,0,21
12768,542,137,34,14,28
12769,542,187,34,4,6
12770,542,182,34,7,4
12771,542,219,4,22,17
12772,542,177,54,21,29
12773,542,247,54,0,35
12774,542,172,27,10,8
12775,542,163,63,16,26
12776,542,213,63,0,38
12777,542,233,58,8,18
12778,542,223,58,0,16
12779,542,224,56,6,10
12780,542,232,60,0,34
12781,543,222,59,11,1
12782,543,250,34,6,2
12783,543,187,34,2,10
12784,543,199,6,7,3
12785,543,182,6,4,18
12786,543,224,56,16,4
12787,543,253,56,19,17
12788,543,207,32,8,5
12789,543,255,32,10,21
12790,543,223,57,12,6
12791,543,230,63,13,7
12792,543,246,63,18,19
12793,543,251,37,17,8
12794,543,237,37,20,11
12795,543,252,58,9,9
12796,543,254,58,21,20
12797,543,172,27,15,12
12798,543,221,25,3,13
12799,543,238,25,14,16
12800,543,231,1,1,14
12801,543,200,1,5,15
12802,544,199,6,2,1
12803,544,182,6,13,6
12804,544,231,1,1,4
12805,544,200,1,4,20
12806,544,224,56,16,5
12807,544,253,56,19,11
12808,544,255,32,10,8
12809,544,207,32,3,7
12810,544,254,58,18,10
12811,544,252,58,5,14
12812,544,250,34,12,3
12813,544,187,34,7,15
12814,544,246,63,20,16
12815,544,230,63,11,12
12816,544,172,27,14,18
12817,544,221,25,6,19
12818,544,238,25,8,21
12819,544,237,37,21,17
12820,544,251,37,17,13
12821,544,223,57,9,9
12822,544,222,59,15,2
12823,544,256,66,22,22
12824,545,182,6,3,3
12825,545,199,6,8,2
12826,545,222,59,5,1
12827,545,221,25,4,7
12828,545,238,25,7,23
12829,545,231,1,1,4
12830,545,200,1,12,10
12831,545,187,34,11,12
12832,545,250,34,2,5
12833,545,230,63,14,14
12834,545,246,63,19,16
12835,545,223,57,16,11
12836,545,224,56,9,6
12837,545,255,32,10,8
12838,545,207,32,6,9
12839,545,239,37,23,17
12840,545,237,37,17,21
12841,545,233,37,18,24
12842,545,257,37,21,25
12843,545,256,66,22,18
12844,545,172,27,12,22
12845,545,252,58,15,20
12846,545,254,58,20,13
12847,546,207,32,2,4
12848,546,255,32,16,9
12849,546,182,6,1,1
12850,546,199,6,4,3
12851,546,222,59,3,2
12852,546,221,25,12,7
12853,546,238,25,10,25
12854,546,224,56,7,6
12855,546,197,67,9,14
12856,546,231,1,8,5
12857,546,200,1,15,10
12858,546,172,27,5,17
12859,546,205,37,18,18
12860,546,237,37,22,24
12861,546,239,37,21,20
12862,546,246,63,19,19
12863,546,230,63,11,15
12864,546,223,57,13,11
12865,546,233,34,17,26
12866,546,187,34,6,12
12867,546,178,58,14,27
12868,546,254,58,20,13
12869,547,207,32,1,2
12870,547,255,32,12,10
12871,547,199,6,4,3
12872,547,182,6,3,4
12873,547,222,59,5,1
12874,547,200,1,9,9
12875,547,208,1,23,25
12876,547,231,1,7,5
12877,547,233,34,13,13
12878,547,187,34,6,12
12879,547,172,27,2,17
12880,547,238,25,15,19
12881,547,221,25,10,7
12882,547,246,63,20,20
12883,547,230,63,11,16
12884,547,239,37,28,21
12885,547,251,37,17,23
12886,547,258,37,22,24
12887,547,232,37,21,33
12888,547,237,37,0,28
12889,547,257,37,0,32
12890,547,205,37,0,22
12891,547,224,56,19,6
12892,547,178,58,14,29
12893,547,254,58,24,14
12894,547,211,64,16,30
12895,547,229,64,10,31
12896,547,223,57,8,11
12897,547,197,67,0,15
12898,547,259,68,0,34
12899,547,260,66,0,35
12900,548,222,59,2,1
12901,548,182,6,6,2
12902,548,199,6,3,3
12903,548,200,1,9,7
12904,548,231,1,7,5
12905,548,207,32,10,4
12906,548,255,32,13,10
12907,548,178,58,11,15
12908,548,119,58,15,22
12909,548,172,27,16,18
12910,548,230,63,14,17
12911,548,246,63,19,21
12912,548,235,57,17,25
12913,548,223,57,0,11
12914,548,197,67,12,12
12915,548,211,64,20,27
12916,548,229,64,0,33
12917,548,187,34,1,13
12918,548,233,34,5,14
12919,548,221,25,8,8
12920,548,238,25,4,20
12921,548,224,56,18,6
12922,548,232,37,0,35
12923,548,257,37,0,34
12924,548,237,37,0,32
12925,548,251,37,0,26
12926,549,255,32,3,5
12927,549,207,32,1,4
12928,549,182,6,11,2
12929,549,199,6,7,3
12930,549,238,25,8,11
12931,549,221,25,5,9
12932,549,230,63,12,12
12933,549,256,63,23,29
12934,549,178,58,17,13
12935,549,119,58,15,23
12936,549,233,34,18,14
12937,549,187,34,2,17
12938,549,231,1,9,6
12939,549,200,1,6,8
12940,549,208,1,0,31
12941,549,229,64,25,22
12942,549,211,64,19,30
12943,549,212,64,0,39
12944,549,258,37,24,24
12945,549,232,37,14,33
12946,549,257,37,27,36
12947,549,251,37,21,28
12948,549,237,37,0,35
12949,549,261,37,0,38
12950,549,197,67,26,16
12951,549,259,68,20,32
12952,549,222,59,4,1
12953,549,172,27,10,19
12954,549,223,57,13,15
12955,549,224,56,16,7
12956,549,260,66,0,37
12957,550,172,27,8,8
12958,550,200,1,9,5
12959,550,239,1,22,25
12960,550,231,1,3,9
12961,550,208,1,0,33
12962,550,199,6,12,3
12963,550,182,6,15,2
12964,550,221,25,6,7
12965,550,238,25,10,12
12966,550,187,34,2,15
12967,550,233,34,5,16
12968,550,207,32,1,4
12969,550,255,32,7,6
12970,550,223,57,14,17
12971,550,197,67,17,18
12972,550,262,58,16,24
12973,550,178,58,11,14
12974,550,211,64,24,30
12975,550,229,64,23,22
12976,550,212,64,0,39
12977,550,259,68,19,32
12978,550,258,37,20,26
12979,550,251,37,21,29
12980,550,237,37,0,36
12981,550,257,37,0,37
12982,550,263,37,0,41
12983,550,224,56,18,10
12984,550,230,63,13,13
12985,550,256,63,0,31
12986,550,222,59,4,1
12987,550,260,66,0,38
12988,551,207,32,1,2
12989,551,255,32,3,5
12990,551,187,34,4,10
12991,551,233,34,13,16
12992,551,231,1,2,7
12993,551,200,1,7,6
12994,551,239,1,0,25
12995,551,182,6,9,1
12996,551,199,6,6,4
12997,551,223,57,16,17
12998,551,172,27,5,9
12999,551,211,64,14,26
13000,551,229,64,0,22
13001,551,212,64,0,38
13002,551,224,56,22,11
13003,551,238,25,17,13
13004,551,221,25,12,8
13005,551,230,63,11,14
13006,551,256,63,0,31
13007,551,175,63,0,40
13008,551,251,37,20,30
13009,551,232,37,18,34
13010,551,237,37,0,36
13011,551,258,37,0,27
13012,551,222,59,8,3
13013,551,178,58,10,15
13014,551,119,58,15,23
13015,551,259,68,21,32
13016,551,197,67,19,18
13017,551,260,66,0,39
13018,552,231,1,1,5
13019,552,200,1,11,7
13020,552,203,1,9,31
13021,552,239,1,19,26
13022,552,208,1,0,35
13023,552,182,6,3,1
13024,552,199,6,14,4
13025,552,255,32,5,6
13026,552,207,32,6,2
13027,552,233,34,7,14
13028,552,187,34,2,10
13029,552,172,27,15,8
13030,552,178,58,12,16
13031,552,119,58,25,23
13032,552,230,63,8,15
13033,552,267,63,23,33
13034,552,245,63,0,48
13035,552,197,67,20,18
13036,552,258,37,26,25
13037,552,232,37,17,36
13038,552,251,37,24,30
13039,552,237,37,0,38
13040,552,205,37,0,28
13041,552,264,37,0,46
13042,552,263,37,0,45
13043,552,222,59,4,3
13044,552,224,56,22,11
13045,552,221,25,18,9
13046,552,238,25,16,13
13047,552,219,4,21,40
13048,552,175,57,10,41
13049,552,223,57,0,17
13050,552,211,64,13,27
13051,552,259,68,0,34
13052,552,265,66,0,47
13053,552,266,69,0,49
13054,553,182,6,3,1
13055,553,199,6,8,4
13056,553,222,59,1,2
13057,553,233,34,5,11
13058,553,187,34,2,10
13059,553,230,63,10,14
13060,553,267,63,19,21
13061,553,175,57,11,20
13062,553,237,37,20,23
13063,553,251,37,19,33
13064,553,258,37,0,28
13065,553,232,37,0,38
13066,553,238,25,14,15
13067,553,221,25,15,9
13068,553,119,58,16,24
13069,553,178,58,17,16
13070,553,211,64,23,30
13071,553,212,64,24,41
13072,553,207,32,7,3
13073,553,255,32,9,6
13074,553,231,1,4,5
13075,553,200,1,13,7
13076,553,239,1,21,29
13077,553,208,1,0,37
13078,553,172,27,6,8
13079,553,197,67,12,18
13080,553,268,67,25,43
13081,553,224,56,0,12
13082,553,269,66,0,45
13083,554,178,58,14,8
13084,554,232,58,21,38
13085,554,182,6,1,1
13086,554,199,6,5,3
13087,554,233,34,4,9
13088,554,187,34,12,12
13089,554,238,25,15,15
13090,554,221,25,10,11
13091,554,200,1,9,7
13092,554,239,1,17,30
13093,554,208,1,26,37
13094,554,231,1,2,5
13095,554,211,64,20,21
13096,554,270,64,0,44
13097,554,212,64,0,41
13098,554,258,37,22,25
13099,554,251,37,24,33
13100,554,205,37,0,31
13101,554,237,37,0,24
13102,554,224,56,23,13
13103,554,246,67,19,27
13104,554,197,67,18,18
13105,554,230,63,13,16
13106,554,267,63,25,22
13107,554,222,59,8,2
13108,554,175,57,7,20
13109,554,223,57,11,17
13110,554,255,32,16,6
13111,554,207,32,3,4
13112,554,172,27,6,10
13113,555,182,6,4,1
13114,555,199,6,6,3
13115,555,172,27,2,8
13116,555,222,59,15,2
13117,555,224,56,17,11
13118,555,175,57,12,17
13119,555,223,57,9,18
13120,555,233,34,19,10
13121,555,187,34,8,13
13122,555,246,67,18,24
13123,555,197,67,21,19
13124,555,239,1,20,26
13125,555,231,1,3,5
13126,555,200,1,14,7
13127,555,251,37,25,31
13128,555,237,37,24,25
13129,555,258,37,0,27
13130,555,232,37,0,38
13131,555,257,37,0,40
13132,555,247,37,0,51
13133,555,230,63,22,16
13134,555,267,63,0,22
13135,555,119,58,16,28
13136,555,178,58,13,9
13137,555,219,4,10,41
13138,555,255,32,5,6
13139,555,207,32,1,4
13140,555,221,25,11,12
13141,555,238,25,7,15
13142,555,211,64,26,21
13143,555,270,64,0,44
13144,555,212,64,0,42
13145,555,269,66,0,46
13146,556,207,32,4,3
13147,556,255,32,22,7
13148,556,182,6,5,1
13149,556,199,6,2,4
13150,556,178,58,16,9
13151,556,119,58,6,28
13152,556,200,1,9,6
13153,556,152,1,15,40
13154,556,231,1,1,5
13155,556,239,1,19,27
13156,556,208,1,0,37
13157,556,223,57,7,17
13158,556,175,57,21,18
13159,556,238,25,12,14
13160,556,221,25,13,12
13161,556,258,37,24,21
13162,556,251,37,17,31
13163,556,237,37,0,26
13164,556,172,27,8,8
13165,556,211,64,23,22
13166,556,270,64,0,46
13167,556,233,34,11,10
13168,556,187,34,14,13
13169,556,220,34,0,55
13170,556,222,59,3,2
13171,556,219,4,20,41
13172,556,197,67,18,19
13173,556,246,67,0,25
13174,556,230,63,10,16
13175,556,241,63,0,45
13176,556,224,56,0,11
13177,556,205,70,0,32
13178,556,269,66,0,48
13179,556,271,71,0,53
13180,557,231,1,1,5
13181,557,239,1,17,27
13182,557,200,1,15,6
13183,557,207,32,4,2
13184,557,255,32,12,7
13185,557,222,59,9,3
13186,557,182,6,7,1
13187,557,199,6,6,4
13188,557,223,57,19,17
13189,557,175,57,0,18
13190,557,172,27,10,8
13191,557,211,64,20,21
13192,557,270,64,22,39
13193,557,197,58,16,19
13194,557,178,58,13,9
13195,557,246,63,25,25
13196,557,230,63,11,16
13197,557,187,34,3,13
13198,557,233,34,2,10
13199,557,224,56,18,11
13200,557,221,25,8,12
13201,557,238,25,5,14
13202,557,237,37,23,26
13203,557,258,37,24,22
13204,557,251,37,21,31
13205,557,219,4,14,42
13206,557,240,67,26,46
13207,558,222,59,9,2
13208,558,221,25,6,10
13209,558,238,25,3,14
13210,558,200,1,5,6
13211,558,239,1,20,28
13212,558,231,1,2,5
13213,558,178,58,7,8
13214,558,119,58,8,29
13215,558,175,57,16,18
13216,558,223,57,14,17
13217,558,230,63,15,16
13218,558,246,63,24,27
13219,558,240,67,22,25
13220,558,237,37,23,26
13221,558,258,37,21,22
13222,558,251,37,18,32
13223,558,207,32,1,3
13224,558,255,32,4,7
13225,558,203,6,17,35
13226,558,199,6,12,4
13227,558,211,64,25,21
13228,558,270,64,0,40
13229,558,224,56,19,12
13230,558,233,34,13,11
13231,558,187,34,10,13
13232,558,172,27,11,9
13233,558,219,4,0,43
13234,559,231,1,2,5
13235,559,200,1,8,6
13236,559,199,6,7,4
13237,559,203,6,20,36
13238,559,221,25,15,9
13239,559,272,25,22,32
13240,559,238,25,18,14
13241,559,178,58,12,7
13242,559,119,58,13,20
13243,559,172,27,5,10
13244,559,197,27,17,19
13245,559,233,34,4,11
13246,559,187,34,3,13
13247,559,230,63,9,16
13248,559,246,63,21,28
13249,559,222,59,6,2
13250,559,273,72,11,37
13251,559,274,72,19,48
13252,559,237,37,23,27
13253,559,255,32,14,8
13254,559,207,32,1,3
13255,559,223,57,10,17
13256,559,175,57,16,18
13257,560,182,6,2,1
13258,560,223,6,4,7
13259,560,221,25,9,2
13260,560,222,25,13,5
13261,560,252,58,12,3
13262,560,197,58,3,15
13263,560,233,37,14,4
13264,560,275,37,22,14
13265,560,230,37,7,17
13266,560,200,1,6,6
13267,560,231,1,1,16
13268,560,235,59,19,8
13269,560,254,3,17,9
13270,560,250,204,10,10
13271,560,199,204,15,12
13272,560,253,56,20,11
13273,560,224,56,5,13
13274,560,172,27,11,18
13275,560,238,32,18,19
13276,560,207,32,16,20
13277,560,187,67,8,21
13278,560,270,66,21,22
13279,561,182,6,2,1
13280,561,223,6,9,10
13281,561,231,1,1,3
13282,561,200,1,4,4
13283,561,222,25,12,5
13284,561,221,25,6,2
13285,561,251,25,16,29
13286,561,187,67,3,8
13287,561,207,73,13,9
13288,561,252,58,7,6
13289,561,197,58,15,24
13290,561,230,37,5,12
13291,561,233,37,17,7
13292,561,238,37,13,26
13293,561,276,32,23,15
13294,561,255,32,25,28
13295,561,239,63,20,17
13296,561,277,59,22,20
13297,561,235,59,19,11
13298,561,278,57,18,21
13299,561,229,64,24,23
13300,561,224,56,21,19
13301,561,172,27,8,25
13302,561,250,204,14,14
13303,561,199,204,11,18
13304,562,223,6,1,3
13305,562,182,6,4,1
13306,562,221,25,2,2
13307,562,222,25,11,6
13308,562,172,27,12,9
13309,562,200,1,14,4
13310,562,231,1,3,5
13311,562,224,56,16,11
13312,562,253,56,0,21
13313,562,197,58,7,13
13314,562,252,58,5,7
13315,562,278,57,17,14
13316,562,250,204,13,17
13317,562,199,204,10,23
13318,562,238,37,6,19
13319,562,233,37,18,8
13320,562,230,37,20,16
13321,562,232,37,0,30
13322,562,178,63,19,27
13323,562,239,63,0,22
13324,562,187,67,9,10
13325,562,207,73,15,12
13326,562,255,32,8,28
13327,562,276,32,0,20
13328,562,277,59,0,24
13329,562,235,59,0,15
13330,562,229,64,0,26
13331,563,231,1,1,2
13332,563,200,1,4,5
13333,563,182,6,2,1
13334,563,223,6,5,4
13335,563,255,32,7,8
13336,563,207,32,9,16
13337,563,199,204,12,11
13338,563,250,204,11,14
13339,563,278,57,10,12
13340,563,235,59,21,17
13341,563,277,59,23,22
13342,563,252,58,22,7
13343,563,197,58,15,18
13344,563,178,63,20,20
13345,563,239,63,0,26
13346,563,172,27,8,10
13347,563,256,70,24,27
13348,563,222,25,14,6
13349,563,221,25,3,3
13350,563,187,67,13,13
13351,563,232,37,18,30
13352,563,230,37,6,19
13353,563,233,37,17,9
13354,563,238,37,16,23
13355,563,224,56,19,15
13356,563,253,56,0,25
13357,563,271,182,0,33
13358,563,208,182,0,35
13359,563,279,3,0,34
13360,563,229,64,0,29
13361,564,182,6,1,1
13362,564,223,6,2,2
13363,564,172,27,4,7
13364,564,222,25,7,6
13365,564,221,25,4,4
13366,564,178,63,16,14
13367,564,239,63,26,26
13368,564,200,1,18,5
13369,564,231,1,3,3
13370,564,187,67,17,12
13371,564,256,70,20,20
13372,564,197,58,14,19
13373,564,252,58,13,8
13374,564,277,59,25,23
13375,564,235,59,0,18
13376,564,271,182,23,28
13377,564,258,182,19,32
13378,564,250,204,9,15
13379,564,199,204,12,11
13380,564,278,57,8,13
13381,564,233,37,15,10
13382,564,232,37,21,31
13383,564,238,37,10,24
13384,564,230,37,5,21
13385,564,229,64,24,30
13386,564,265,64,0,37
13387,564,207,32,11,17
13388,564,255,32,22,9
13389,564,224,56,0,16
13390,565,182,6,1,1
13391,565,223,6,2,2
13392,565,222,25,5,5
13393,565,221,25,4,4
13394,565,233,37,6,8
13395,565,238,37,3,24
13396,565,230,37,9,21
13397,565,232,37,0,31
13398,565,200,1,11,6
13399,565,231,1,14,3
13400,565,224,56,7,15
13401,565,252,58,15,9
13402,565,197,58,10,18
13403,565,250,204,13,16
13404,565,199,204,20,11
13405,565,187,67,17,12
13406,565,277,59,18,23
13407,565,235,59,0,19
13408,565,172,27,8,7
13409,565,278,57,12,13
13410,565,255,32,16,10
13411,565,178,63,19,14
13412,565,280,63,0,34
13413,565,256,70,0,20
13414,565,229,64,0,30
13415,566,222,25,1,2
13416,566,221,25,4,3
13417,566,182,6,5,1
13418,566,223,6,11,5
